"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Giorno 1: Petto e bicipiti","11 Mar 2025, 18:50","11 Mar 2025, 19:44","","Bicep Curl (Cable)",,"",1,"normal",20,10,,,
"Giorno 1: Petto e bicipiti","11 Mar 2025, 18:50","11 Mar 2025, 19:44","","Bicep Curl (Cable)",,"",2,"normal",20,10,,,
"Giorno 1: Petto e bicipiti","11 Mar 2025, 18:50","11 Mar 2025, 19:44","","Chest Dip",,"",0,"normal",,20,,,
"Giorno 1: Petto e bicipiti","11 Mar 2025, 18:50","11 Mar 2025, 19:44","","Chest Dip",,"",1,"normal",,15,,,
"Giorno 1: Petto e bicipiti","11 Mar 2025, 18:50","11 Mar 2025, 19:44","","Chest Dip",,"",2,"normal",,15,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Wide Pull Up",,"",0,"normal",,6,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Wide Pull Up",,"",1,"normal",,7,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Wide Pull Up",,"",2,"normal",,6,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Seated Overhead Press (Dumbbell)",,"",0,"normal",16,12,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Seated Overhead Press (Dumbbell)",,"",1,"normal",20,8,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Seated Overhead Press (Dumbbell)",,"",2,"normal",20,8,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Seated Incline Curl (Dumbbell)",,"",0,"normal",16,8,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Seated Incline Curl (Dumbbell)",,"",1,"normal",16,8,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Seated Incline Curl (Dumbbell)",,"",2,"normal",16,8,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",12.5,8,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",12.5,8,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",12.5,8,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Cable Fly Crossovers",,"",0,"normal",12.5,12,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Cable Fly Crossovers",,"",1,"normal",12.5,12,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Cable Fly Crossovers",,"",2,"normal",12.5,12,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Leg Press Horizontal (Machine)",,"",0,"normal",70,12,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Leg Press Horizontal (Machine)",,"",1,"normal",90,10,,,
"Giorno 4: Total body","7 Mar 2025, 07:49","7 Mar 2025, 08:34","","Leg Press Horizontal (Machine)",,"",2,"normal",100,10,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Lat Pulldown (Cable)",,"",0,"normal",50,12,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Lat Pulldown (Cable)",,"",1,"normal",55,10,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Lat Pulldown (Cable)",,"",2,"normal",60,10,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",50,10,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",50,8,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",50,10,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",7.5,8,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",7.5,8,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",7.5,8,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Rear Delt Reverse Fly (Cable)",,"",3,"normal",7.5,8,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Triceps Pushdown",,"",0,"normal",30,12,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Triceps Pushdown",,"",1,"normal",32.5,12,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Triceps Pushdown",,"",2,"normal",32.5,9,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Triceps Dip",,"",0,"normal",,10,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Triceps Dip",,"",1,"normal",,12,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Triceps Dip",,"",2,"normal",,12,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Triceps Dip",,"",3,"normal",,12,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",12.5,8,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",12.5,8,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",12.5,8,,,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Plank",,"",0,"normal",,,,60,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Plank",,"",1,"normal",,,,60,
"Giorno 3: Schiena e Tricipiti","6 Mar 2025, 18:02","6 Mar 2025, 19:18","","Plank",,"",2,"normal",,,,60,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Squat (Barbell)",,"",0,"normal",20,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Squat (Barbell)",,"",1,"normal",40,8,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Squat (Barbell)",,"",2,"normal",40,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Squat (Barbell)",,"",3,"normal",40,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Upright Row (Barbell)",,"",0,"normal",30,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Upright Row (Barbell)",,"",1,"normal",30,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Upright Row (Barbell)",,"",2,"normal",30,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Upright Row (Barbell)",,"",3,"normal",30,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Leg Extension (Machine)",,"",0,"normal",55,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Leg Extension (Machine)",,"",1,"normal",55,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Leg Extension (Machine)",,"",2,"normal",55,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Seated Leg Curl (Machine)",,"",0,"normal",45,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Seated Leg Curl (Machine)",,"",1,"normal",45,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Seated Leg Curl (Machine)",,"",2,"normal",45,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Lateral Raise (Dumbbell)",,"",0,"normal",9,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Lateral Raise (Dumbbell)",,"",1,"normal",9,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Lateral Raise (Dumbbell)",,"",2,"normal",9,10,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Arnold Press (Dumbbell)",,"",0,"normal",12,8,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Arnold Press (Dumbbell)",,"",1,"normal",12,8,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Arnold Press (Dumbbell)",,"",2,"normal",12,8,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Crunch",,"",0,"normal",,20,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Crunch",,"",1,"normal",,20,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Crunch",,"",2,"normal",,20,,,
"Giorno 2: Gambe e spalle","5 Mar 2025, 18:16","5 Mar 2025, 19:28","","Crunch",,"",3,"normal",,30,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Bench Press (Barbell)",,"",0,"normal",70,7,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Bench Press (Barbell)",,"",1,"normal",70,7,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Bench Press (Barbell)",,"",2,"normal",70,6,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Bench Press (Barbell)",,"",3,"normal",70,7,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,10,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,10,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,10,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Chest Fly (Dumbbell)",,"",0,"normal",28,10,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Chest Fly (Dumbbell)",,"",1,"normal",28,10,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Chest Fly (Dumbbell)",,"",2,"normal",28,10,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Hammer Curl (Dumbbell)",,"",0,"normal",14,8,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Hammer Curl (Dumbbell)",,"",1,"normal",14,8,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Hammer Curl (Dumbbell)",,"",2,"normal",14,8,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Concentration Curl",,"",0,"normal",14,8,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Concentration Curl",,"",1,"normal",14,8,,,
"Giorno 1: Petto e bicipiti","4 Mar 2025, 07:50","4 Mar 2025, 08:34","","Concentration Curl",,"",2,"normal",14,8,,,
"Allenamento mattutino ☀️","28 Feb 2025, 18:29","28 Feb 2025, 18:50","","Squat (Barbell)",,"",0,"normal",,12,,,
"Allenamento mattutino ☀️","28 Feb 2025, 18:29","28 Feb 2025, 18:50","","Squat (Barbell)",,"",1,"normal",,12,,,
"Allenamento mattutino ☀️","28 Feb 2025, 18:29","28 Feb 2025, 18:50","","Squat (Barbell)",,"",2,"normal",,12,,,
"Allenamento mattutino ☀️","28 Feb 2025, 18:29","28 Feb 2025, 18:50","","Crunch",,"",0,"normal",,20,,,
"Allenamento mattutino ☀️","28 Feb 2025, 18:29","28 Feb 2025, 18:50","","Crunch",,"",1,"normal",,20,,,
"Allenamento mattutino ☀️","28 Feb 2025, 18:29","28 Feb 2025, 18:50","","Crunch",,"",2,"normal",,20,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Leg Press Horizontal (Machine)",,"",0,"normal",50,12,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Leg Press Horizontal (Machine)",,"",1,"normal",50,12,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Leg Press Horizontal (Machine)",,"",2,"normal",50,12,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Overhead Press (Barbell)",,"",0,"normal",30,8,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Overhead Press (Barbell)",,"",1,"normal",30,8,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Overhead Press (Barbell)",,"",2,"normal",30,8,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Cable Fly Crossovers",,"",0,"normal",12.5,12,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Cable Fly Crossovers",,"",1,"normal",15,10,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Wide Pull Up",,"",0,"normal",,8,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Wide Pull Up",,"",1,"normal",,6,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Wide Pull Up",,"",2,"normal",,6,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Seated Incline Curl (Dumbbell)",,"",0,"normal",16,8,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Seated Incline Curl (Dumbbell)",,"",1,"normal",16,8,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Seated Incline Curl (Dumbbell)",,"",2,"normal",16,8,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",12.5,8,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",12.5,8,,,
"Giorno 4: Total body","27 Feb 2025, 18:37","27 Feb 2025, 19:38","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",12.5,8,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Lat Pulldown (Cable)",,"",0,"normal",50,12,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Lat Pulldown (Cable)",,"",1,"normal",50,12,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Lat Pulldown (Cable)",,"",2,"normal",50,10,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",45,12,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",45,10,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",45,8,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",5,12,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",7.5,10,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",7.5,10,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Rear Delt Reverse Fly (Cable)",,"",3,"normal",7.5,8,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Triceps Pushdown",,"",0,"normal",25,12,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Triceps Pushdown",,"",1,"normal",30,12,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Triceps Pushdown",,"",2,"normal",30,12,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Triceps Dip",,"",0,"normal",,10,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Triceps Dip",,"",1,"normal",,12,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Triceps Dip",,"",2,"normal",,12,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Skullcrusher (Dumbbell)",,"",0,"normal",14,8,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Skullcrusher (Dumbbell)",,"",1,"normal",14,8,,,
"Giorno 3: Schiena e Tricipiti","26 Feb 2025, 18:56","26 Feb 2025, 19:55","","Skullcrusher (Dumbbell)",,"",2,"normal",14,8,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Squat (Barbell)",,"",0,"normal",20,12,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Squat (Barbell)",,"",1,"normal",20,12,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Squat (Barbell)",,"",2,"normal",20,12,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Upright Row (Barbell)",,"",0,"normal",20,12,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Upright Row (Barbell)",,"",1,"normal",30,12,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Upright Row (Barbell)",,"",2,"normal",30,12,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Arnold Press (Dumbbell)",,"",0,"normal",9,8,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Arnold Press (Dumbbell)",,"",1,"normal",12,8,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Arnold Press (Dumbbell)",,"",2,"normal",12,8,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Lateral Raise (Dumbbell)",,"",0,"normal",9,8,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Lateral Raise (Dumbbell)",,"",1,"normal",9,10,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Lateral Raise (Dumbbell)",,"",2,"normal",9,10,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Leg Extension (Machine)",,"",0,"normal",50,8,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Leg Extension (Machine)",,"",1,"normal",50,8,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Leg Extension (Machine)",,"",2,"normal",50,8,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Seated Leg Curl (Machine)",,"",0,"normal",40,8,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Seated Leg Curl (Machine)",,"",1,"normal",40,8,,,
"Giorno 2: Gambe e spalle","25 Feb 2025, 07:55","25 Feb 2025, 08:35","","Seated Leg Curl (Machine)",,"",2,"normal",40,10,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Bench Press (Barbell)",,"",0,"normal",50,12,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Bench Press (Barbell)",,"",1,"normal",55,12,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Bench Press (Barbell)",,"",2,"normal",60,12,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Bench Press (Barbell)",,"",3,"normal",60,12,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,10,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,10,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,10,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Chest Fly (Dumbbell)",,"",0,"normal",28,10,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Chest Fly (Dumbbell)",,"",1,"normal",28,10,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Chest Fly (Dumbbell)",,"",2,"normal",28,10,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Lat Pulldown (Cable)",,"",0,"normal",50,8,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Lat Pulldown (Cable)",,"",1,"normal",50,8,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Lat Pulldown (Cable)",,"",2,"normal",50,8,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Bicep Curl (Dumbbell)",,"",0,"normal",14,8,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Bicep Curl (Dumbbell)",,"",1,"normal",14,8,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Bicep Curl (Dumbbell)",,"",2,"normal",14,8,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Concentration Curl",,"",0,"normal",14,8,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Concentration Curl",,"",1,"normal",14,8,,,
"Giorno 1: Petto, dorso e bicipiti","24 Feb 2025, 07:44","24 Feb 2025, 08:37","","Concentration Curl",,"",2,"normal",14,10,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Shoulder Press (Machine Plates)",,"",0,"normal",40,8,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Shoulder Press (Machine Plates)",,"",1,"normal",45,8,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Shoulder Press (Machine Plates)",,"",2,"normal",45,8,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Shoulder Press (Machine Plates)",,"",3,"normal",45,8,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Cable Fly Crossovers",,"",0,"normal",12.5,12,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Cable Fly Crossovers",,"",1,"normal",12.5,12,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Cable Fly Crossovers",,"",2,"normal",12.5,12,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Cable Fly Crossovers",,"",3,"normal",15,8,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Front Raise (Dumbbell)",,"",0,"normal",8,8,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Front Raise (Dumbbell)",,"",1,"normal",8,8,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Front Raise (Dumbbell)",,"",2,"normal",8,8,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Bicep Curl (Dumbbell)",,"",0,"normal",14,8,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Bicep Curl (Dumbbell)",,"",1,"normal",14,8,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Bicep Curl (Dumbbell)",,"",2,"normal",14,8,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Triceps Dip",,"",0,"normal",,12,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Triceps Dip",,"",1,"normal",,12,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Triceps Dip",,"",2,"normal",,12,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Triceps Pushdown",,"",0,"normal",30,12,,,
"Allenamento serale 🏋️","20 Feb 2025, 18:40","20 Feb 2025, 19:37","","Triceps Pushdown",,"",1,"normal",32.5,8,,,
